N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
268,20273362,C,B,B,A,D,A,C,D,C,B,A,A,B,C,B,C,B,A,A,C,C,B,D,C
269,19836568,D,C,D,B,C,D,C,D,C,D,A,B,C,B,D,B,A,A,C,B,C,D,A,D
270,19937486,C,B,B,C,B,B,C,B,B,A,C,A,D,A,B,C,C,A,B,B,C,B,A,C
271,20118963,A,C,A,B,D,B,A,C,A,B,A,C,A,D,B,A,A,A,A,D,A,B,B,A
272,20118976,A,D,C,C,A,B,C,A,C,D,A,D,B,D,C,C,A,B,B,C,D,B,D,C
273,20157495,B,B,C,B,B,B,A,C,C,D,B,A,D,B,A,C,C,C,B,C,C,C,B,A
274,20136404,C,B,A,B,B,A,C,C,C,A,A,B,A,A,D,D,B,A,A,A,A,C,C,B
275,3717016,D,D,C,A,A,B,A,C,B,B,D,D,A,C,C,B,B,A,A,B,A,C,A,D
276,20157483,B,B,B,B,C,B,A,A,A,C,D,B,B,A,C,B,D,B,C,D,C,D,D,C
277,19840497,A,C,D,B,B,C,D,C,D,B,B,D,C,D,D,A,C,D,D,C,B,A,D,A
278,19843438,C,B,A,A,D,B,A,C,C,D,A,C,D,C,A,A,B,A,A,B,A,D,A,D
279,19843440,D,C,D,C,A,D,A,B,D,D,C,B,D,B,B,C,A,B,B,B,B,A,B,B
280,20265911,D,A,B,A,D,B,A,D,B,B,D,A,D,B,D,B,B,B,B,A,C,C,B,B
281,19835997,A,B,B,A,C,A,A,B,A,C,C,B,A,C,B,A,B,A,A,A,B,C,C,A
282,19855906,D,C,D,C,C,B,C,A,B,C,C,B,C,C,C,D,C,C,C,C,B,C,C,C
283,20148282,D,B,A,B,C,B,A,A,B,D,D,B,B,D,B,B,D,A,B,D,A,B,C,D
284,20030116,D,A,C,A,D,D,D,B,A,B,D,A,A,D,A,B,B,A,A,A,C,A,A,B
285,19869584,A,A,A,A,A,C,A,C,C,A,A,C,C,A,C,A,D,B,C,D,D,D,C,D
286,19748151,B,B,A,C,C,C,C,C,C,C,A,C,B,B,B,C,B,B,C,D,B,D,C,C
287,20156945,A,B,C,A,D,D,A,C,A,B,B,C,B,C,A,D,B,C,C,B,C,A,D,B
288,3006115,D,A,D,A,A,B,B,A,A,A,A,B,A,A,D,A,B,A,A,A,A,B,D,B
289,19877186,A,B,C,B,A,D,A,A,C,A,C,D,D,C,D,D,B,C,C,B,D,C,D,D
290,19899054,C,B,C,C,C,B,C,B,C,C,C,C,D,B,C,D,D,C,C,C,C,C,C,C
291,19988728,C,A,A,B,C,D,B,B,A,A,A,A,A,B,A,A,D,A,D,A,A,D,B,A
292,20164779,A,C,A,B,B,B,A,C,D,A,A,D,A,B,C,C,D,D,D,D,C,D,C,C
293,19860359,D,D,D,A,B,A,B,A,C,D,D,D,B,A,A,A,B,D,B,C,C,C,C,C
294,19828467,D,D,B,A,C,D,C,C,A,C,D,C,B,C,D,A,D,C,D,B,B,D,D,A
295,19843167,D,C,B,A,D,B,A,D,B,B,D,A,D,C,D,A,B,B,A,B,D,C,C,B
296,19881455,C,B,C,A,C,B,A,B,A,B,D,C,D,C,A,D,B,B,D,C,B,B,C,A
297,20133070,B,C,B,B,A,C,A,A,C,A,B,D,D,B,A,C,B,B,C,A,B,C,A,A
298,20222260,A,D,D,B,A,C,C,D,D,C,A,A,A,A,D,C,C,D,D,C,A,C,B,B
299,5065913,C,B,A,B,B,D,A,D,C,D,C,C,B,D,D,B,C,B,C,A,C,C,C,B
300,20058670,C,A,B,C,B,D,A,B,B,A,B,C,B,B,A,A,A,C,D,B,B,C,D,A
301,20127163,A,C,A,A,C,D,C,C,D,C,B,D,D,D,B,D,D,A,C,D,D,C,C,C
302,4473498,C,B,D,B,B,C,C,A,A,D,C,A,D,C,B,D,C,C,B,B,C,A,B,D
303,19836473,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
304,19726554,A,B,A,A,A,B,A,A,A,A,A,B,A,B,A,C,B,A,B,B,B,A,B,B
305,19871690,A,C,B,A,A,B,A,D,D,C,D,B,D,C,C,B,B,C,A,B,A,C,D,A
306,20010604,C,C,B,A,A,B,A,D,C,B,B,A,D,D,D,A,B,C,D,B,A,C,C,A
307,19830207,C,C,B,A,B,A,A,B,B,D,A,D,D,B,C,A,B,B,A,B,A,A,C,B
308,20269428,C,A,C,C,C,C,D,B,D,B,C,B,A,D,A,D,C,A,B,D,A,C,A,C
309,19867532,A,A,A,C,A,A,C,D,A,B,A,A,D,B,A,B,A,A,A,B,A,B,C,A
310,20160998,C,C,B,D,C,D,D,C,B,A,A,D,D,C,A,B,A,A,D,B,D,C,C,C
311,4471868,A,A,A,B,B,B,A,B,A,A,A,B,B,B,A,A,B,A,C,C,A,D,B,C
312,19939102,C,A,B,A,A,B,D,C,D,B,D,C,D,C,B,C,C,C,D,C,C,C,C,C
313,19939113,B,B,C,A,D,C,C,A,D,B,D,A,B,D,A,C,A,C,C,D,A,B,D,A
314,4657117,D,B,B,B,A,B,B,C,A,B,A,C,B,A,C,C,B,D,A,D,D,C,B,C
316,19956538,A,C,B,A,D,B,D,D,B,B,D,B,A,C,C,A,B,A,C,A,A,C,C,B
318,20052726,B,B,A,D,A,D,B,A,B,B,C,A,D,B,C,D,A,D,D,A,A,D,A,A
319,19801597,A,B,B,C,A,B,D,D,C,D,A,C,D,B,A,C,B,B,B,C,B,B,C,A
320,20047426,D,C,B,A,D,B,A,D,B,B,D,C,D,C,B,B,B,A,D,A,A,C,C,D
321,4801768,A,B,A,C,B,A,B,B,B,B,D,A,A,A,B,A,A,B,A,B,C,C,A,B
322,20033460,D,B,A,A,B,B,B,B,C,D,A,B,A,B,A,A,B,B,D,D,A,C,C,B
323,20165755,C,B,B,A,D,B,A,B,B,B,B,A,B,C,C,A,B,B,A,B,A,A,C,B
324,5208242,C,C,C,C,D,D,B,D,,,A,,,,,,,,,,,,,
325,20047589,C,D,B,A,D,D,C,B,B,D,A,A,D,B,C,B,D,C,A,C,C,A,C,C
326,3194677,A,B,A,B,C,A,C,B,A,B,D,C,A,B,C,C,C,B,D,A,C,A,C,D
327,6498683,D,B,D,B,D,C,A,D,D,B,A,B,A,D,A,C,B,B,B,A,A,D,D,D
328,19781428,D,B,A,D,A,A,A,B,B,D,A,A,D,C,A,C,C,B,C,D,A,D,D,D
329,2676800,C,D,B,A,C,B,A,B,D,A,D,C,A,C,C,C,A,B,D,A,C,C,C,D
330,19861928,B,A,A,A,D,B,A,D,D,D,D,C,D,C,C,A,D,B,D,B,D,C,D,B
331,7281119,B,A,B,D,D,A,D,C,D,B,B,C,D,C,B,D,A,A,B,A,A,D,D,D
332,19714942,D,B,A,D,B,C,D,A,D,A,C,D,C,A,A,C,D,B,C,D,A,D,A,A
333,5823225,D,C,A,B,D,B,D,A,B,B,B,B,B,D,B,A,B,C,A,C,A,C,C,C
334,4657531,D,C,B,A,A,B,D,C,A,C,B,D,C,B,A,A,D,B,D,C,C,A,D,B
335,19805950,A,D,B,A,A,C,D,C,A,B,D,B,A,D,D,A,C,C,D,A,A,A,A,A
336,6439542,C,B,A,B,A,C,D,D,A,C,B,C,B,D,D,A,D,C,A,A,C,D,C,A
337,19928765,B,B,D,C,D,D,D,A,A,D,C,D,C,A,D,C,A,D,D,A,B,B,C,D
338,5004617,C,B,A,C,B,C,A,C,C,B,C,A,C,A,C,B,D,B,C,B,C,C,C,A
339,19813298,D,D,B,C,C,B,D,B,D,B,C,D,A,A,C,D,C,D,C,C,C,B,C,D
340,6137088,D,B,B,A,D,B,A,B,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,D
341,20165672,D,B,A,A,A,C,B,C,C,D,A,A,D,C,C,D,B,A,B,B,B,A,C,C
342,20165746,D,C,C,A,B,B,B,B,A,C,A,C,D,B,B,B,B,D,C,D,C,C,A,B
343,20165758,A,C,A,D,D,D,B,D,A,B,C,A,D,B,A,A,A,A,C,C,A,B,B,A
344,19921873,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,B,B,D,C,C,B
346,20027497,A,A,B,D,B,B,D,B,B,A,A,A,A,B,C,A,C,A,A,C,C,D,A,B
347,4656709,C,A,C,A,B,A,A,A,A,D,D,A,B,D,B,D,A,A,A,C,A,A,D,B
348,19939660,A,C,C,A,D,D,B,D,A,C,A,C,D,B,D,C,C,C,C,A,D,A,C,D
349,4369069,D,A,A,A,D,D,A,B,B,B,D,D,D,C,B,A,B,D,A,B,D,C,C,D
351,20139206,D,B,B,A,D,B,A,D,B,D,D,B,D,B,B,A,B,B,A,B,D,C,C,B
352,6762546,D,A,B,A,D,D,A,C,B,D,D,C,D,C,C,D,B,D,A,B,D,B,C,B
353,19936327,D,B,B,A,D,B,A,B,B,B,D,A,D,C,D,A,B,A,A,D,C,C,C,B
354,6410835,C,B,B,A,B,C,C,D,D,B,C,C,D,C,B,C,C,D,B,A,C,C,C,B
355,4656361,B,C,A,B,D,D,B,C,B,D,C,C,B,A,B,B,C,D,D,B,A,B,B,B
356,19935582,C,C,A,A,D,B,A,D,B,A,D,A,D,B,B,A,B,B,D,B,D,C,C,B
357,19983836,B,A,C,C,C,C,C,C,B,C,C,B,D,B,B,C,C,C,B,D,C,C,C,C
358,20052443,B,C,B,A,D,B,C,D,A,B,B,A,D,D,A,B,B,A,D,B,C,B,C,A
360,2850876,A,B,B,C,A,A,C,A,A,A,C,A,C,A,A,B,B,B,A,B,A,C,C,C
361,4657982,B,C,B,C,A,B,A,D,A,C,D,B,D,C,A,C,A,B,B,C,A,A,D,D
362,19936315,B,B,C,B,D,B,D,B,D,B,A,C,A,D,B,B,C,C,C,B,B,A,D,B
363,19935972,D,C,D,D,D,C,C,A,B,B,B,C,C,C,D,A,A,A,A,C,A,A,A,A
364,3776259,A,C,D,A,A,B,B,A,A,C,D,A,A,B,D,A,D,D,A,C,C,D,A,D
365,19775767,A,A,C,D,B,D,A,D,A,A,D,C,A,C,B,A,C,B,B,D,D,C,D,B
367,19952404,C,D,C,D,A,B,B,B,B,D,B,A,A,A,B,A,B,B,A,D,A,C,C,D
368,19801589,D,B,A,B,D,C,A,D,A,C,C,C,D,A,C,C,A,A,C,B,C,C,C,A
369,20204843,D,C,B,A,D,B,A,D,B,A,A,A,D,C,B,A,B,B,A,B,D,C,C,B
370,5579660,B,B,B,D,D,B,C,B,C,B,A,A,C,A,D,C,B,B,B,B,B,C,C,C
371,19935397,A,A,B,B,A,C,D,C,B,C,A,A,A,D,B,A,D,C,C,B,D,A,B,C
372,20404165,A,B,C,D,D,D,C,D,D,C,D,D,D,A,D,D,D,D,A,C,D,C,D,D
373,19937808,D,C,A,D,D,B,A,B,C,B,B,A,A,D,D,A,B,C,A,B,A,C,C,B
374,19976077,D,C,B,D,A,B,A,D,B,D,A,B,D,C,B,A,A,A,A,D,A,B,B,C
375,19960464,A,B,A,B,B,B,B,B,B,C,B,A,C,C,D,C,A,D,D,D,C,B,A,B
376,2677031,B,B,C,D,D,D,C,C,B,C,B,D,C,C,C,C,D,B,C,D,A,C,D,A
377,19925521,D,D,D,C,D,D,C,C,D,C,A,C,D,B,D,B,C,D,C,C,C,D,D,A
378,5021030,D,B,A,D,A,C,D,B,C,C,D,C,B,B,C,D,B,A,C,D,A,C,B,A
379,20200026,A,B,A,B,D,A,A,A,C,B,A,C,A,B,B,B,B,B,C,B,A,C,C,B
380,19937365,C,B,B,C,D,A,,,,,B,,,,,,,,,,,,,
381,6375236,C,B,A,A,B,A,B,B,B,A,A,B,B,C,D,A,B,A,B,A,C,D,A,B
382,20034801,A,C,C,C,D,A,C,C,C,C,D,C,D,D,D,C,D,B,D,D,D,C,D,C
383,20125565,C,A,C,A,A,B,A,D,D,B,A,D,A,A,C,B,A,A,A,C,C,A,B,D
385,19939295,D,A,A,A,B,B,D,B,A,B,D,C,C,B,C,A,A,A,C,A,B,D,C,A
386,19937096,A,A,B,C,B,A,B,B,A,B,C,B,A,A,B,B,B,B,C,B,B,B,A,B
387,7280078,D,B,A,A,C,B,B,C,A,A,D,B,B,D,D,C,A,D,A,B,D,D,C,A
388,20035030,C,C,C,C,C,C,C,C,B,B,D,C,C,C,B,C,C,B,A,C,C,D,B,A
389,5616737,A,D,A,C,D,D,A,A,B,C,D,C,D,A,A,B,C,D,A,A,D,D,C,A
390,19812953,B,A,C,A,A,D,D,A,A,B,D,C,A,A,C,A,D,C,C,A,A,B,A,D
391,20038911,A,B,B,C,A,A,A,A,C,A,A,C,A,A,A,A,A,A,A,D,A,A,A,A
392,19925885,C,C,B,D,D,B,B,B,B,D,B,C,A,C,B,A,B,B,A,D,D,C,D,B
393,5102869,B,B,C,A,C,D,A,D,C,B,C,C,A,D,D,C,A,B,B,D,B,A,C,B
394,2676817,A,B,C,B,B,B,B,A,C,B,C,C,A,B,B,C,C,C,C,B,C,B,C,B
395,20016302,D,B,B,A,D,B,A,D,A,B,D,A,D,D,B,A,B,B,A,B,D,C,C,B
396,19966534,A,B,B,D,D,B,A,D,B,B,D,B,A,B,A,C,B,B,A,C,A,A,B,B
397,20019484,D,C,B,A,D,D,A,B,B,B,A,C,A,D,C,A,A,C,C,B,B,C,C,A
398,20016243,A,C,C,A,D,A,C,A,C,D,A,A,D,C,A,A,D,A,A,C,B,B,B,A
399,19952499,C,B,C,A,C,B,A,C,D,D,A,B,B,A,B,A,C,A,C,C,D,A,C,C
400,19938354,D,C,B,D,D,B,A,B,C,A,D,A,D,C,C,A,B,A,A,B,D,C,C,B
401,19930655,C,B,C,C,A,B,A,B,B,D,A,C,D,C,C,D,A,B,B,D,D,C,A,B
402,4972968,D,C,B,A,D,D,A,C,B,D,D,D,C,C,A,A,B,A,D,C,A,D,B,C
403,20028813,A,B,A,B,A,A,A,C,A,A,B,C,D,B,B,B,B,B,C,B,C,B,B,C
404,20026881,D,A,A,C,C,B,D,C,C,D,D,A,D,B,A,B,A,B,C,B,D,C,B,B
405,20026916,D,A,B,A,D,B,B,B,A,A,A,B,A,B,B,A,B,C,C,A,C,C,D,B
406,20026939,B,C,A,A,A,D,A,D,A,A,D,A,A,A,C,A,B,A,B,A,C,D,D,B
407,19938721,D,A,B,B,B,D,B,C,B,B,C,A,A,B,B,A,B,A,A,B,B,B,B,B
408,20019435,C,B,B,B,D,D,A,C,C,A,D,B,C,A,C,A,B,C,D,D,B,D,C,A
409,20039031,A,B,D,C,A,C,D,C,B,B,B,C,A,C,C,C,C,C,D,D,D,A,A,C
410,20130172,A,B,B,D,A,A,A,B,C,A,A,A,C,B,D,B,B,C,C,B,B,B,A,B
411,20039000,A,C,B,A,A,B,A,C,B,D,A,C,C,A,C,A,B,B,A,B,D,C,C,D
412,2725361,A,A,C,B,B,B,B,D,A,A,C,C,C,B,B,A,A,A,A,C,B,B,C,A
413,3002455,A,C,B,C,B,B,A,D,B,D,D,A,D,B,B,C,B,A,C,C,D,C,C,D
414,19753053,C,C,D,B,B,A,C,B,C,C,D,B,A,A,B,C,B,C,A,D,D,C,D,A
415,20036695,A,A,A,A,D,B,B,A,A,A,A,C,A,B,D,D,D,C,A,A,A,A,D,A
416,3102464,A,C,A,C,C,C,B,A,C,C,D,A,D,A,B,C,D,A,B,D,C,B,C,A
417,19928916,B,D,B,D,D,D,C,B,A,A,C,B,D,B,D,B,C,A,C,D,B,B,D,A
418,19960726,D,C,B,A,D,D,A,C,B,B,D,D,D,C,B,B,B,A,A,B,D,C,C,B
419,19934616,D,C,C,D,A,C,A,C,B,B,A,B,C,A,A,A,D,C,A,D,A,B,A,D
420,3071521,B,B,B,A,C,B,A,C,B,B,D,D,C,D,C,D,C,C,C,D,C,D,A,D
421,6654880,B,D,A,D,A,A,B,D,D,D,D,C,D,A,D,D,D,D,D,B,A,B,D,D
422,19814665,D,C,B,A,A,B,A,D,B,A,D,A,A,A,B,A,B,B,D,B,D,C,C,B
423,20019921,D,B,B,A,A,C,A,B,A,D,A,A,D,B,B,B,B,A,A,B,D,D,C,B
424,19934930,C,D,A,B,D,B,D,C,D,C,A,A,C,A,B,B,C,D,C,A,C,B,C,D
425,20113625,D,C,D,D,B,D,C,B,D,B,D,C,A,B,D,B,D,C,A,D,D,D,D,C
426,20214322,B,D,A,C,B,A,A,C,A,A,A,C,D,C,A,C,B,C,B,B,D,A,B,A
427,20271592,A,B,D,C,A,A,B,C,B,D,D,C,B,B,A,D,A,A,D,D,D,A,D,D
428,3071514,D,A,B,A,A,B,A,B,B,D,D,A,D,C,B,A,B,B,A,B,D,C,C,B
429,4769920,,,,,,,,,,,,,,,,,,,,,,,,
430,20207201,D,B,C,A,D,B,D,C,C,D,D,C,D,A,D,C,B,C,A,D,A,A,D,D
431,19935105,D,B,B,D,A,B,A,D,B,A,D,A,D,C,B,A,B,B,A,B,D,C,C,B
432,4657210,D,C,A,A,D,D,A,C,A,D,D,A,D,A,D,B,A,B,C,B,D,C,C,B
433,2774862,A,B,A,A,D,B,D,B,C,C,D,C,D,A,D,A,D,C,A,B,D,C,C,C
434,20032126,C,B,C,B,C,D,D,C,D,C,D,D,D,C,C,D,C,D,C,D,C,C,C,D
435,19799831,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
436,20266604,A,A,D,A,A,D,A,B,A,A,C,C,A,B,A,D,D,D,C,D,B,B,A,D
437,19927408,C,B,B,A,D,B,A,D,B,B,D,B,D,C,B,A,B,B,A,B,D,C,C,B
438,19839014,D,A,B,A,D,B,A,B,C,B,A,A,B,C,B,A,B,B,A,B,D,C,C,B
439,19815889,D,D,B,A,D,B,A,D,B,A,D,A,D,B,B,A,B,B,A,B,A,C,C,B
440,19788215,A,B,A,A,C,C,A,D,B,B,B,A,A,B,C,B,B,B,A,B,B,C,C,B
442,19825074,B,C,A,C,B,B,A,B,C,A,C,B,A,B,A,A,C,D,A,A,A,C,C,A
443,19811693,B,A,A,A,D,D,B,A,D,D,C,C,B,D,A,D,D,B,D,B,D,D,C,C
444,4211734,D,B,C,B,A,B,A,A,C,C,B,B,A,B,A,A,C,B,B,B,A,D,C,C
445,19798730,A,B,C,B,B,A,B,A,B,B,B,B,A,A,B,B,A,B,B,B,B,B,B,A
446,19897985,A,B,A,D,C,A,A,A,B,A,D,C,A,D,A,C,A,A,A,C,A,A,B,C
447,19798548,D,C,B,A,D,B,A,A,B,B,D,A,A,C,B,A,B,B,A,A,D,C,D,B
448,19798420,D,D,D,C,C,A,B,C,A,A,A,D,C,A,D,B,D,A,D,D,A,C,C,D
449,19798401,C,B,C,D,B,B,A,C,C,B,D,A,C,D,A,A,A,C,D,C,A,C,B,D
450,2774801,B,C,B,A,D,D,A,B,A,B,A,C,C,B,A,B,B,A,C,A,C,D,A,A
451,2774845,D,C,B,A,A,B,A,B,B,A,D,A,D,C,B,A,B,B,A,B,D,C,C,B
452,5533915,C,C,C,C,C,D,B,C,C,C,D,C,A,D,B,A,A,C,A,C,D,C,D,A
453,19826358,B,C,B,A,A,B,A,D,B,A,D,A,A,C,B,A,B,B,A,B,D,A,C,B
454,3852577,C,C,A,B,A,D,D,B,D,B,D,A,A,A,B,B,C,A,B,B,D,C,C,D
455,2851934,C,B,C,B,B,B,A,B,D,A,D,A,D,B,B,B,B,B,D,C,D,A,C,B
456,19868293,C,C,B,A,A,B,A,B,B,B,B,A,A,C,B,A,B,C,A,B,A,C,C,C
457,20191372,C,B,C,B,B,A,B,C,A,B,B,B,A,C,C,C,B,D,C,A,B,A,C,B
458,19777440,A,C,A,A,D,D,D,B,B,D,D,A,D,D,B,A,B,B,A,B,A,C,C,B
459,20234557,D,C,A,B,D,A,D,D,B,B,B,A,A,C,B,B,B,B,D,B,D,C,C,C
460,4770224,D,C,A,A,D,C,A,D,B,B,D,A,D,A,B,A,B,B,A,B,C,C,C,D
461,19959566,A,B,C,A,B,C,A,B,B,A,B,A,D,C,D,D,A,A,D,C,B,D,D,C
463,20141909,C,C,C,C,D,D,A,C,D,C,D,D,D,C,C,D,D,C,B,D,D,D,D,B
464,3565611,B,A,A,B,A,A,C,A,B,B,A,B,D,D,B,B,A,B,B,B,C,B,C,C
465,19909623,D,A,B,D,D,B,B,B,B,A,A,A,A,B,C,A,B,A,D,B,A,C,D,A
466,19877515,D,A,D,A,C,B,A,A,C,D,D,B,D,A,A,A,D,C,A,B,D,D,A,C
467,20223148,D,B,B,C,A,B,A,B,B,D,C,A,A,D,B,D,B,B,A,B,A,C,C,A
468,19805210,D,D,B,A,A,C,B,B,B,D,C,A,D,D,B,A,B,B,D,D,A,C,C,A
469,19805377,C,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,D
470,19805689,D,B,C,A,A,B,B,A,A,D,B,A,B,C,B,C,C,C,C,C,B,B,B,C
471,4656168,D,C,B,D,D,B,A,B,B,A,D,A,,,,,,,,,,,,
472,5333086,D,B,B,A,C,C,B,A,B,D,A,D,D,D,A,C,B,D,A,C,C,A,A,C
473,20260977,C,A,D,A,C,B,C,C,D,C,C,A,D,A,C,A,C,A,D,B,A,D,D,C
474,20265394,D,C,B,A,D,B,A,D,B,B,D,A,D,D,B,B,B,B,A,C,D,C,C,B
475,19848668,D,B,B,A,B,B,D,D,B,A,D,C,D,C,B,A,B,B,A,B,D,C,C,B
476,19838287,C,D,C,C,D,D,D,A,C,D,D,C,A,D,D,D,C,D,C,D,D,C,C,D
477,19838289,C,C,C,A,D,B,C,C,C,B,C,B,B,B,A,B,A,A,C,C,C,B,B,C
478,19852240,A,A,B,A,A,C,C,A,C,B,D,B,A,C,B,A,A,B,C,D,D,A,D,C
479,19849974,A,A,A,B,A,A,B,A,D,B,A,A,B,A,B,C,A,B,A,B,C,A,A,B
480,19752572,A,B,A,A,A,A,A,B,D,C,B,B,A,D,D,A,C,C,A,A,C,A,C,A
481,10170230,A,B,,C,D,B,,,,,,,,,,,,,,,,,,
482,10200176,D,D,C,C,D,B,B,D,C,C,D,A,D,C,B,D,C,A,C,C,C,B,D,A
483,20074249,B,A,C,B,C,C,B,C,B,B,C,B,B,B,B,C,C,B,C,C,D,C,C,C
484,20404411,C,B,A,B,C,B,A,C,C,D,D,B,C,C,A,B,A,D,C,C,C,A,D,D
485,20404438,B,C,D,D,A,C,C,D,A,B,B,C,C,A,B,C,A,C,C,B,C,B,A,D
486,20320125,D,C,B,B,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
487,10226600,B,B,B,A,B,B,B,B,B,B,B,B,C,A,B,B,B,B,B,B,B,B,B,B
488,20320208,C,D,B,A,C,A,C,C,D,B,A,B,C,A,C,D,B,D,C,C,B,A,D,D
489,20160473,A,B,B,D,A,A,A,D,B,B,C,D,D,A,B,A,A,B,A,A,A,D,B,D
490,20143757,B,B,B,C,B,D,B,C,B,C,B,B,C,B,B,C,B,B,C,C,B,C,C,C
491,19992410,C,D,A,A,D,A,C,C,B,A,A,D,D,D,A,A,D,A,A,D,D,C,A,D
492,20252666,D,A,B,D,D,B,A,D,B,B,D,A,D,C,C,A,B,B,A,B,D,C,C,B
493,10265815,A,D,B,A,B,C,B,C,D,C,A,D,D,C,A,B,A,B,B,A,D,C,C,D
494,10265775,A,A,B,A,D,D,A,D,D,D,C,A,A,B,D,A,B,A,B,B,A,D,C,B
495,20077275,B,B,C,A,A,A,A,A,D,D,D,D,D,A,D,C,A,C,C,D,C,C,A,A
496,20135072,B,A,B,B,C,B,A,B,B,A,C,C,C,B,B,C,B,B,B,C,B,C,C,B
497,20160455,C,B,B,A,D,D,A,D,B,A,A,A,A,A,B,A,B,B,A,B,D,A,A,A
498,20160521,A,B,A,A,C,B,C,C,B,B,B,B,A,C,B,B,A,A,A,D,A,B,C,A
499,10284876,D,B,B,D,B,B,D,C,B,D,D,C,B,A,D,B,A,A,C,C,A,D,A,B
500,20014338,C,C,C,D,A,B,A,D,B,B,A,C,A,C,D,B,B,B,A,B,D,C,C,D
501,10214631,D,A,C,B,D,D,A,B,B,B,B,C,D,A,D,C,B,B,D,C,D,B,C,A
502,10165302,A,B,B,A,A,D,A,D,D,A,A,C,D,C,B,A,B,B,A,A,A,C,C,A
503,10200244,D,B,C,D,A,D,A,C,C,B,D,D,B,B,B,D,C,A,C,A,D,A,C,D
504,20029884,C,C,B,D,D,C,A,D,C,B,C,A,A,A,D,B,B,C,A,B,A,C,C,B
505,20070468,A,B,B,D,B,B,D,C,C,D,B,A,A,C,D,D,C,B,C,B,D,C,C,B
506,20160327,D,C,A,A,D,B,A,A,B,B,D,A,D,D,B,A,B,B,A,B,A,C,C,B
507,20095438,B,A,B,A,D,A,D,A,A,A,A,B,A,A,A,A,C,A,C,B,A,C,B,A
508,19952972,D,B,B,B,B,D,B,D,C,D,A,B,A,C,D,B,C,A,C,B,C,D,A,B
509,19952117,C,C,C,D,A,D,A,A,D,B,D,D,A,B,B,C,B,B,A,C,A,C,C,C
510,19869407,C,A,B,B,D,B,B,B,B,B,D,A,A,C,D,D,B,B,A,B,D,C,C,A
511,20075537,D,C,A,A,D,C,A,D,A,D,D,D,D,D,B,C,B,B,B,A,A,C,C,A
512,10277650,B,C,D,D,A,C,D,C,A,D,A,B,C,B,C,D,A,A,A,D,B,B,A,C
513,20084741,C,D,B,D,D,D,A,D,C,B,B,A,D,A,D,A,B,B,B,B,D,B,C,B
514,19970801,A,B,C,D,C,B,C,C,D,D,C,C,A,B,B,D,C,C,C,B,C,C,D,C
515,20091256,C,A,A,C,A,D,B,B,C,B,A,C,C,A,D,D,A,B,C,D,A,C,A,C
516,10275282,A,B,B,A,A,B,B,A,A,A,A,B,A,A,A,B,B,B,A,C,D,A,C,B
517,19875333,D,D,C,A,A,D,C,C,A,D,C,D,D,D,D,D,D,B,B,D,C,D,A,D
518,20165330,C,B,B,C,A,A,B,C,A,B,A,A,A,C,A,C,B,A,A,B,A,B,C,D
519,20165376,B,A,D,C,C,B,C,A,B,B,B,C,D,B,C,C,D,C,A,C,C,C,B,B
520,19884017,D,B,B,A,D,B,B,C,D,B,D,C,C,A,A,B,D,D,C,B,A,C,A,C
521,7120485,C,C,A,C,B,B,D,B,C,B,C,C,D,B,C,D,B,C,C,B,D,B,C,C
522,19883702,A,C,A,D,A,A,C,C,C,D,C,C,B,C,A,B,A,A,C,C,C,A,D,B
523,20008825,D,D,A,A,A,B,A,A,B,B,D,A,D,D,A,A,B,B,A,B,D,C,C,A
524,19884003,D,C,C,A,A,B,B,D,D,B,C,A,D,C,B,A,C,D,C,B,C,A,A,B
525,4603059,A,A,C,A,A,B,B,B,B,B,A,B,A,A,A,B,A,D,B,C,A,D,A,A
526,19848201,D,A,A,A,B,A,A,A,B,B,B,B,C,B,A,C,A,A,C,D,D,C,C,B
527,10228776,D,D,B,D,B,D,A,D,D,B,D,D,A,C,B,D,B,B,A,A,C,D,C,D
528,19848342,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,B,B,B,C,B,A,A,A
530,20080493,A,C,C,C,C,C,B,A,D,B,C,D,B,A,A,C,D,D,C,C,D,B,B,D
531,20075301,C,B,A,A,D,D,A,D,B,D,C,C,B,C,D,D,A,B,C,D,B,A,A,B
532,20356017,A,C,B,A,B,D,C,B,A,C,A,C,D,B,A,C,C,C,D,B,A,B,C,B
533,19859085,B,B,B,C,C,A,B,C,A,D,D,B,B,A,A,C,B,C,C,B,C,D,A,C
534,19977309,C,B,A,A,D,C,A,D,B,B,C,A,D,B,A,A,B,B,A,B,A,C,C,B
